Id,ActivityHour,Calories
2026352035,5/9/16 19:00,106
2026352035,5/9/16 20:00,95
2026352035,5/9/16 21:00,70
2026352035,5/9/16 22:00,47
2026352035,5/9/16 23:00,48
2026352035,5/10/16 0:00,52
2026352035,5/10/16 1:00,47
2026352035,5/10/16 2:00,47
2026352035,5/10/16 3:00,47
2026352035,5/10/16 4:00,47
2026352035,5/10/16 5:00,47
2026352035,5/10/16 6:00,47
2026352035,5/10/16 7:00,47
2026352035,5/10/16 8:00,47
2026352035,5/10/16 9:00,47
2026352035,5/10/16 10:00,47
2026352035,5/10/16 11:00,47
2026352035,5/10/16 12:00,47
2026352035,5/10/16 13:00,47
2026352035,5/10/16 14:00,47
2026352035,5/10/16 15:00,47
2026352035,5/10/16 16:00,47
2026352035,5/10/16 17:00,47
2026352035,5/10/16 18:00,47
2026352035,5/10/16 19:00,47
2026352035,5/10/16 20:00,49
2026352035,5/10/16 21:00,57
2026352035,5/10/16 22:00,50
2026352035,5/10/16 23:00,49
2026352035,5/11/16 0:00,48
2026352035,5/11/16 1:00,47
2026352035,5/11/16 2:00,47
2026352035,5/11/16 3:00,48
2026352035,5/11/16 4:00,47
2026352035,5/11/16 5:00,47
2026352035,5/11/16 6:00,71
2026352035,5/11/16 7:00,74
2026352035,5/11/16 8:00,68
2026352035,5/11/16 9:00,60
2026352035,5/11/16 10:00,72
2026352035,5/11/16 11:00,63
2026352035,5/11/16 12:00,57
2026352035,5/11/16 13:00,82
2026352035,5/11/16 14:00,88
2026352035,5/11/16 15:00,105
2026352035,5/11/16 16:00,162
2026352035,5/11/16 17:00,97
2026352035,5/11/16 18:00,73
2026352035,5/11/16 19:00,85
2026352035,5/11/16 20:00,101
2026352035,5/11/16 21:00,61
2026352035,5/11/16 22:00,48
2026352035,5/11/16 23:00,48
2026352035,5/12/16 0:00,47
2026352035,5/12/16 1:00,47
2026352035,5/12/16 2:00,48
2026352035,5/12/16 3:00,47
2026352035,5/12/16 4:00,47
2026352035,5/12/16 5:00,69
2026352035,5/12/16 6:00,88
2026352035,5/12/16 7:00,89
2026352035,5/12/16 8:00,104
2026352035,5/12/16 9:00,83
2026352035,5/12/16 10:00,119
2026352035,5/12/16 11:00,98
2026352035,5/12/16 12:00,102
2026352035,5/12/16 13:00,101
2026352035,5/12/16 14:00,92
2026352035,5/12/16 15:00,116
2320127002,4/12/16 0:00,55
2320127002,4/12/16 1:00,55
2320127002,4/12/16 2:00,55
2320127002,4/12/16 3:00,55
2320127002,4/12/16 4:00,55
2320127002,4/12/16 5:00,55
2320127002,4/12/16 6:00,55
2320127002,4/12/16 7:00,106
2320127002,4/12/16 8:00,88
2320127002,4/12/16 9:00,90
2320127002,4/12/16 10:00,68
2320127002,4/12/16 11:00,97
2320127002,4/12/16 12:00,127
2320127002,4/12/16 13:00,92
2320127002,4/12/16 14:00,145
2320127002,4/12/16 15:00,191
2320127002,4/12/16 16:00,122
2320127002,4/12/16 17:00,98
2320127002,4/12/16 18:00,90
2320127002,4/12/16 19:00,93
2320127002,4/12/16 20:00,85
2320127002,4/12/16 21:00,76
2320127002,4/12/16 22:00,86
2320127002,4/12/16 23:00,83
2320127002,4/13/16 0:00,74
2320127002,4/13/16 1:00,90
2320127002,4/13/16 2:00,78
2320127002,4/13/16 3:00,65
2320127002,4/13/16 4:00,78
2320127002,4/13/16 5:00,66
2320127002,4/13/16 6:00,89
2320127002,4/13/16 7:00,128
2320127002,4/13/16 8:00,94
2320127002,4/13/16 9:00,76
2320127002,4/13/16 10:00,73
2320127002,4/13/16 11:00,90
2320127002,4/13/16 12:00,88
2320127002,4/13/16 13:00,71
2320127002,4/13/16 14:00,84
2320127002,4/13/16 15:00,85
2320127002,4/13/16 16:00,92
2320127002,4/13/16 17:00,98
2320127002,4/13/16 18:00,70
2320127002,4/13/16 19:00,75
2320127002,4/13/16 20:00,86
2320127002,4/13/16 21:00,87
2320127002,4/13/16 22:00,94
2320127002,4/13/16 23:00,72
2320127002,4/14/16 0:00,74
2320127002,4/14/16 1:00,55
2320127002,4/14/16 2:00,55
2320127002,4/14/16 3:00,55
2320127002,4/14/16 4:00,55
2320127002,4/14/16 5:00,55
2320127002,4/14/16 6:00,70
2320127002,4/14/16 7:00,92
2320127002,4/14/16 8:00,74
2320127002,4/14/16 9:00,97
2320127002,4/14/16 10:00,84
2320127002,4/14/16 11:00,57
2320127002,4/14/16 12:00,55
2320127002,4/14/16 13:00,56
2320127002,4/14/16 14:00,63
2320127002,4/14/16 15:00,84
2320127002,4/14/16 16:00,112
2320127002,4/14/16 17:00,99
2320127002,4/14/16 18:00,87
2320127002,4/14/16 19:00,83
2320127002,4/14/16 20:00,68
2320127002,4/14/16 21:00,55
2320127002,4/14/16 22:00,55
2320127002,4/14/16 23:00,55
2320127002,4/15/16 0:00,55
2320127002,4/15/16 1:00,55
2320127002,4/15/16 2:00,55
2320127002,4/15/16 3:00,55
2320127002,4/15/16 4:00,55
2320127002,4/15/16 5:00,55
2320127002,4/15/16 6:00,55
2320127002,4/15/16 7:00,96
2320127002,4/15/16 8:00,78
2320127002,4/15/16 9:00,98
2320127002,4/15/16 10:00,78
2320127002,4/15/16 11:00,78
2320127002,4/15/16 12:00,103
2320127002,4/15/16 13:00,68
2320127002,4/15/16 14:00,55
2320127002,4/15/16 15:00,77
2320127002,4/15/16 16:00,82
2320127002,4/15/16 17:00,95
2320127002,4/15/16 18:00,88
2320127002,4/15/16 19:00,110
2320127002,4/15/16 20:00,106
2320127002,4/15/16 21:00,82
2320127002,4/15/16 22:00,66
2320127002,4/15/16 23:00,55
2320127002,4/16/16 0:00,55
2320127002,4/16/16 1:00,55
2320127002,4/16/16 2:00,55
2320127002,4/16/16 3:00,55
2320127002,4/16/16 4:00,55
2320127002,4/16/16 5:00,55
2320127002,4/16/16 6:00,55
2320127002,4/16/16 7:00,55
2320127002,4/16/16 8:00,55
2320127002,4/16/16 9:00,55
2320127002,4/16/16 10:00,80
2320127002,4/16/16 11:00,98
2320127002,4/16/16 12:00,95
2320127002,4/16/16 13:00,70
2320127002,4/16/16 14:00,70
2320127002,4/16/16 15:00,90
2320127002,4/16/16 16:00,81
2320127002,4/16/16 17:00,55
2320127002,4/16/16 18:00,55
2320127002,4/16/16 19:00,73
2320127002,4/16/16 20:00,94
2320127002,4/16/16 21:00,102
2320127002,4/16/16 22:00,98
2320127002,4/16/16 23:00,111
2320127002,4/17/16 0:00,88
2320127002,4/17/16 1:00,65
2320127002,4/17/16 2:00,55
2320127002,4/17/16 3:00,55
2320127002,4/17/16 4:00,55
2320127002,4/17/16 5:00,55
2320127002,4/17/16 6:00,55
2320127002,4/17/16 7:00,55
2320127002,4/17/16 8:00,55
2320127002,4/17/16 9:00,73
2320127002,4/17/16 10:00,83
2320127002,4/17/16 11:00,93
2320127002,4/17/16 12:00,93
2320127002,4/17/16 13:00,99
2320127002,4/17/16 14:00,104
2320127002,4/17/16 15:00,79
2320127002,4/17/16 16:00,82
2320127002,4/17/16 17:00,89
2320127002,4/17/16 18:00,117
2320127002,4/17/16 19:00,103
2320127002,4/17/16 20:00,99
2320127002,4/17/16 21:00,79
2320127002,4/17/16 22:00,64
2320127002,4/17/16 23:00,55
2320127002,4/18/16 0:00,55
2320127002,4/18/16 1:00,55
2320127002,4/18/16 2:00,55
2320127002,4/18/16 3:00,55
2320127002,4/18/16 4:00,55
2320127002,4/18/16 5:00,55
2320127002,4/18/16 6:00,79
2320127002,4/18/16 7:00,103
2320127002,4/18/16 8:00,79
2320127002,4/18/16 9:00,92
2320127002,4/18/16 10:00,71
2320127002,4/18/16 11:00,85
2320127002,4/18/16 12:00,96
2320127002,4/18/16 13:00,114
2320127002,4/18/16 14:00,102
2320127002,4/18/16 15:00,77
2320127002,4/18/16 16:00,85
2320127002,4/18/16 17:00,90
2320127002,4/18/16 18:00,81
2320127002,4/18/16 19:00,93
2320127002,4/18/16 20:00,83
2320127002,4/18/16 21:00,94
2320127002,4/18/16 22:00,68
2320127002,4/18/16 23:00,81
2320127002,4/19/16 0:00,64
2320127002,4/19/16 1:00,55
2320127002,4/19/16 2:00,55
2320127002,4/19/16 3:00,55
2320127002,4/19/16 4:00,55
2320127002,4/19/16 5:00,55
2320127002,4/19/16 6:00,55
2320127002,4/19/16 7:00,55
2320127002,4/19/16 8:00,55
2320127002,4/19/16 9:00,55
2320127002,4/19/16 10:00,55
2320127002,4/19/16 11:00,55
2320127002,4/19/16 12:00,115
2320127002,4/19/16 13:00,81
2320127002,4/19/16 14:00,85
2320127002,4/19/16 15:00,83
2320127002,4/19/16 16:00,93
2320127002,4/19/16 17:00,85
2320127002,4/19/16 18:00,55
2320127002,4/19/16 19:00,65
2320127002,4/19/16 20:00,110
2320127002,4/19/16 21:00,104
2320127002,4/19/16 22:00,127
2320127002,4/19/16 23:00,136
2320127002,4/20/16 0:00,74
2320127002,4/20/16 1:00,55
2320127002,4/20/16 2:00,55
2320127002,4/20/16 3:00,55
2320127002,4/20/16 4:00,55
2320127002,4/20/16 5:00,55
2320127002,4/20/16 6:00,55
2320127002,4/20/16 7:00,55
2320127002,4/20/16 8:00,55
2320127002,4/20/16 9:00,55
2320127002,4/20/16 10:00,55
2320127002,4/20/16 11:00,55
2320127002,4/20/16 12:00,95
2320127002,4/20/16 13:00,82
2320127002,4/20/16 14:00,111
2320127002,4/20/16 15:00,163
2320127002,4/20/16 16:00,105
2320127002,4/20/16 17:00,112
2320127002,4/20/16 18:00,98
2320127002,4/20/16 19:00,100
2320127002,4/20/16 20:00,96
2320127002,4/20/16 21:00,87
2320127002,4/20/16 22:00,96
2320127002,4/20/16 23:00,96
2320127002,4/21/16 0:00,57
2320127002,4/21/16 1:00,55
2320127002,4/21/16 2:00,55
2320127002,4/21/16 3:00,55
2320127002,4/21/16 4:00,55
2320127002,4/21/16 5:00,55
2320127002,4/21/16 6:00,55
2320127002,4/21/16 7:00,55
2320127002,4/21/16 8:00,55
2320127002,4/21/16 9:00,55
2320127002,4/21/16 10:00,55
2320127002,4/21/16 11:00,55
2320127002,4/21/16 12:00,55
2320127002,4/21/16 13:00,55
2320127002,4/21/16 14:00,55
2320127002,4/21/16 15:00,75
2320127002,4/21/16 16:00,104
2320127002,4/21/16 17:00,95
2320127002,4/21/16 18:00,89
2320127002,4/21/16 19:00,63
2320127002,4/21/16 20:00,55
2320127002,4/21/16 21:00,116
2320127002,4/21/16 22:00,97
2320127002,4/21/16 23:00,87
2320127002,4/22/16 0:00,76
2320127002,4/22/16 1:00,92
2320127002,4/22/16 2:00,75
2320127002,4/22/16 3:00,79
2320127002,4/22/16 4:00,64
2320127002,4/22/16 5:00,78
2320127002,4/22/16 6:00,110
2320127002,4/22/16 7:00,80
2320127002,4/22/16 8:00,55
2320127002,4/22/16 9:00,55
2320127002,4/22/16 10:00,55
2320127002,4/22/16 11:00,55
2320127002,4/22/16 12:00,55
2320127002,4/22/16 13:00,55
2320127002,4/22/16 14:00,81
2320127002,4/22/16 15:00,136
2320127002,4/22/16 16:00,79
2320127002,4/22/16 17:00,86
2320127002,4/22/16 18:00,55
2320127002,4/22/16 19:00,86
2320127002,4/22/16 20:00,92
2320127002,4/22/16 21:00,95
2320127002,4/22/16 22:00,77
2320127002,4/22/16 23:00,77
2320127002,4/23/16 0:00,74
2320127002,4/23/16 1:00,77
2320127002,4/23/16 2:00,77
2320127002,4/23/16 3:00,78
2320127002,4/23/16 4:00,67
2320127002,4/23/16 5:00,55
2320127002,4/23/16 6:00,55
2320127002,4/23/16 7:00,55
2320127002,4/23/16 8:00,55
2320127002,4/23/16 9:00,55
2320127002,4/23/16 10:00,55
2320127002,4/23/16 11:00,55
2320127002,4/23/16 12:00,55
2320127002,4/23/16 13:00,101
2320127002,4/23/16 14:00,96
2320127002,4/23/16 15:00,107
2320127002,4/23/16 16:00,89
2320127002,4/23/16 17:00,107
2320127002,4/23/16 18:00,107
2320127002,4/23/16 19:00,90
2320127002,4/23/16 20:00,60
2320127002,4/23/16 21:00,78
2320127002,4/23/16 22:00,81
2320127002,4/23/16 23:00,72
2320127002,4/24/16 0:00,75
2320127002,4/24/16 1:00,80
2320127002,4/24/16 2:00,77
2320127002,4/24/16 3:00,55
2320127002,4/24/16 4:00,55
2320127002,4/24/16 5:00,55
2320127002,4/24/16 6:00,55
2320127002,4/24/16 7:00,55
2320127002,4/24/16 8:00,55
2320127002,4/24/16 9:00,55
2320127002,4/24/16 10:00,55
2320127002,4/24/16 11:00,55
2320127002,4/24/16 12:00,55
2320127002,4/24/16 13:00,55
2320127002,4/24/16 14:00,55
2320127002,4/24/16 15:00,60
2320127002,4/24/16 16:00,120
2320127002,4/24/16 17:00,89
2320127002,4/24/16 18:00,116
2320127002,4/24/16 19:00,75
2320127002,4/24/16 20:00,99
2320127002,4/24/16 21:00,105
2320127002,4/24/16 22:00,81
2320127002,4/24/16 23:00,88
2320127002,4/25/16 0:00,98
2320127002,4/25/16 1:00,81
2320127002,4/25/16 2:00,55
2320127002,4/25/16 3:00,55
2320127002,4/25/16 4:00,55
2320127002,4/25/16 5:00,55
2320127002,4/25/16 6:00,55
2320127002,4/25/16 7:00,55
2320127002,4/25/16 8:00,55
2320127002,4/25/16 9:00,55
2320127002,4/25/16 10:00,55
2320127002,4/25/16 11:00,55
2320127002,4/25/16 12:00,55
2320127002,4/25/16 13:00,55
2320127002,4/25/16 14:00,55
2320127002,4/25/16 15:00,58
2320127002,4/25/16 16:00,94
2320127002,4/25/16 17:00,126
2320127002,4/25/16 18:00,90
2320127002,4/25/16 19:00,63
2320127002,4/25/16 20:00,80
2320127002,4/25/16 21:00,87
2320127002,4/25/16 22:00,95
2320127002,4/25/16 23:00,66
2320127002,4/26/16 0:00,55
2320127002,4/26/16 1:00,60
2320127002,4/26/16 2:00,64
2320127002,4/26/16 3:00,55
2320127002,4/26/16 4:00,55
2320127002,4/26/16 5:00,55
2320127002,4/26/16 6:00,55
2320127002,4/26/16 7:00,55
2320127002,4/26/16 8:00,55
2320127002,4/26/16 9:00,55
2320127002,4/26/16 10:00,55
2320127002,4/26/16 11:00,55
2320127002,4/26/16 12:00,55
2320127002,4/26/16 13:00,55
2320127002,4/26/16 14:00,55
2320127002,4/26/16 15:00,55
2320127002,4/26/16 16:00,74
2320127002,4/26/16 17:00,95
2320127002,4/26/16 18:00,96
2320127002,4/26/16 19:00,92
2320127002,4/26/16 20:00,93
2320127002,4/26/16 21:00,96
2320127002,4/26/16 22:00,105
2320127002,4/26/16 23:00,84
2320127002,4/27/16 0:00,56
2320127002,4/27/16 1:00,55
2320127002,4/27/16 2:00,55
2320127002,4/27/16 3:00,55
2320127002,4/27/16 4:00,74
2320127002,4/27/16 5:00,67
2320127002,4/27/16 6:00,57
2320127002,4/27/16 7:00,98
2320127002,4/27/16 8:00,120
2320127002,4/27/16 9:00,72
2320127002,4/27/16 10:00,55
2320127002,4/27/16 11:00,55
2320127002,4/27/16 12:00,55
2320127002,4/27/16 13:00,55
2320127002,4/27/16 14:00,55
2320127002,4/27/16 15:00,55
2320127002,4/27/16 16:00,55
2320127002,4/27/16 17:00,55
2320127002,4/27/16 18:00,55
2320127002,4/27/16 19:00,55
2320127002,4/27/16 20:00,55
2320127002,4/27/16 21:00,55
2320127002,4/27/16 22:00,55
2320127002,4/27/16 23:00,55
2320127002,4/28/16 0:00,73
2320127002,4/28/16 1:00,93
2320127002,4/28/16 2:00,86
2320127002,4/28/16 3:00,92
2320127002,4/28/16 4:00,55
2320127002,4/28/16 5:00,55
2320127002,4/28/16 6:00,55
2320127002,4/28/16 7:00,80
2320127002,4/28/16 8:00,55
2320127002,4/28/16 9:00,55
2320127002,4/28/16 10:00,55
2320127002,4/28/16 11:00,55
2320127002,4/28/16 12:00,55
2320127002,4/28/16 13:00,55
2320127002,4/28/16 14:00,55
2320127002,4/28/16 15:00,55
2320127002,4/28/16 16:00,55
2320127002,4/28/16 17:00,55
2320127002,4/28/16 18:00,55
2320127002,4/28/16 19:00,55
2320127002,4/28/16 20:00,55
2320127002,4/28/16 21:00,55
2320127002,4/28/16 22:00,55
2320127002,4/28/16 23:00,55
2320127002,4/29/16 0:00,55
2320127002,4/29/16 1:00,55
2320127002,4/29/16 2:00,55
2320127002,4/29/16 3:00,55
2320127002,4/29/16 4:00,55
2320127002,4/29/16 5:00,55
2320127002,4/29/16 6:00,77
2320127002,4/29/16 7:00,107
2320127002,4/29/16 8:00,68
2320127002,4/29/16 9:00,55
2320127002,4/29/16 10:00,55
2320127002,4/29/16 11:00,55
2320127002,4/29/16 12:00,55
2320127002,4/29/16 13:00,55
2320127002,4/29/16 14:00,55
2320127002,4/29/16 15:00,55
2320127002,4/29/16 16:00,55
2320127002,4/29/16 17:00,55
2320127002,4/29/16 18:00,55
2320127002,4/29/16 19:00,55
2320127002,4/29/16 20:00,55
2320127002,4/29/16 21:00,55
2320127002,4/29/16 22:00,55
2320127002,4/29/16 23:00,55
2320127002,4/30/16 0:00,55
2320127002,4/30/16 1:00,63
2320127002,4/30/16 2:00,85
2320127002,4/30/16 3:00,92
2320127002,4/30/16 4:00,104
2320127002,4/30/16 5:00,85
2320127002,4/30/16 6:00,78
2320127002,4/30/16 7:00,96
2320127002,4/30/16 8:00,98
2320127002,4/30/16 9:00,83
2320127002,4/30/16 10:00,100
2320127002,4/30/16 11:00,89
2320127002,4/30/16 12:00,55
2320127002,4/30/16 13:00,55
2320127002,4/30/16 14:00,55
2320127002,4/30/16 15:00,55
2320127002,4/30/16 16:00,55
2320127002,4/30/16 17:00,55
2320127002,4/30/16 18:00,55
2320127002,4/30/16 19:00,55
2320127002,4/30/16 20:00,75
2320127002,4/30/16 21:00,88
2320127002,4/30/16 22:00,74
2320127002,4/30/16 23:00,71
2320127002,5/1/16 0:00,84
2320127002,5/1/16 1:00,75
2320127002,5/1/16 2:00,85
2320127002,5/1/16 3:00,55
2320127002,5/1/16 4:00,55
2320127002,5/1/16 5:00,55
2320127002,5/1/16 6:00,55
2320127002,5/1/16 7:00,55
2320127002,5/1/16 8:00,55
2320127002,5/1/16 9:00,55
2320127002,5/1/16 10:00,55
2320127002,5/1/16 11:00,55
2320127002,5/1/16 12:00,55
2320127002,5/1/16 13:00,55
2320127002,5/1/16 14:00,56
2320127002,5/1/16 15:00,55
2320127002,5/1/16 16:00,55
2320127002,5/1/16 17:00,55
2320127002,5/1/16 18:00,55
2320127002,5/1/16 19:00,55
2320127002,5/1/16 20:00,55
2320127002,5/1/16 21:00,55
2320127002,5/1/16 22:00,55
2320127002,5/1/16 23:00,55
2320127002,5/2/16 0:00,55
2320127002,5/2/16 1:00,80
2320127002,5/2/16 2:00,85
2320127002,5/2/16 3:00,97
2320127002,5/2/16 4:00,73
2320127002,5/2/16 5:00,55
2320127002,5/2/16 6:00,55
2320127002,5/2/16 7:00,55
2320127002,5/2/16 8:00,55
2320127002,5/2/16 9:00,55
2320127002,5/2/16 10:00,55
2320127002,5/2/16 11:00,55
2320127002,5/2/16 12:00,55
2320127002,5/2/16 13:00,55
2320127002,5/2/16 14:00,55
2320127002,5/2/16 15:00,55
2320127002,5/2/16 16:00,55
2320127002,5/2/16 17:00,55
2320127002,5/2/16 18:00,55
2320127002,5/2/16 19:00,71
2320127002,5/2/16 20:00,117
2320127002,5/2/16 21:00,127
2320127002,5/2/16 22:00,79
2320127002,5/2/16 23:00,55
2320127002,5/3/16 0:00,55
2320127002,5/3/16 1:00,55
2320127002,5/3/16 2:00,55
2320127002,5/3/16 3:00,55
2320127002,5/3/16 4:00,55
2320127002,5/3/16 5:00,95
2320127002,5/3/16 6:00,97
2320127002,5/3/16 7:00,128
2320127002,5/3/16 8:00,101
2320127002,5/3/16 9:00,56
2320127002,5/3/16 10:00,55
2320127002,5/3/16 11:00,55
2320127002,5/3/16 12:00,55
2320127002,5/3/16 13:00,55
2320127002,5/3/16 14:00,55
2320127002,5/3/16 15:00,55
2320127002,5/3/16 16:00,55
2320127002,5/3/16 17:00,62
2320127002,5/3/16 18:00,83
2320127002,5/3/16 19:00,113
2320127002,5/3/16 20:00,172
2320127002,5/3/16 21:00,110
2320127002,5/3/16 22:00,141
2320127002,5/3/16 23:00,58
2320127002,5/4/16 0:00,55
2320127002,5/4/16 1:00,55
2320127002,5/4/16 2:00,55
2320127002,5/4/16 3:00,55
2320127002,5/4/16 4:00,61
2320127002,5/4/16 5:00,55
2320127002,5/4/16 6:00,83
2320127002,5/4/16 7:00,123
2320127002,5/4/16 8:00,55
2320127002,5/4/16 9:00,55
2320127002,5/4/16 10:00,55
2320127002,5/4/16 11:00,55
2320127002,5/4/16 12:00,55
2320127002,5/4/16 13:00,55
2320127002,5/4/16 14:00,55
2320127002,5/4/16 15:00,55
2320127002,5/4/16 16:00,55
2320127002,5/4/16 17:00,55
2320127002,5/4/16 18:00,55
2320127002,5/4/16 19:00,55
2320127002,5/4/16 20:00,55
2320127002,5/4/16 21:00,55
2320127002,5/4/16 22:00,55
2320127002,5/4/16 23:00,55
2320127002,5/5/16 0:00,55
2320127002,5/5/16 1:00,55
2320127002,5/5/16 2:00,55
2320127002,5/5/16 3:00,55
2320127002,5/5/16 4:00,55
2320127002,5/5/16 5:00,55
2320127002,5/5/16 6:00,90
2320127002,5/5/16 7:00,115
2320127002,5/5/16 8:00,105
2320127002,5/5/16 9:00,109
2320127002,5/5/16 10:00,108
2320127002,5/5/16 11:00,97
2320127002,5/5/16 12:00,93
2320127002,5/5/16 13:00,68
2320127002,5/5/16 14:00,55
2320127002,5/5/16 15:00,55
2320127002,5/5/16 16:00,55
2320127002,5/5/16 17:00,62
2320127002,5/5/16 18:00,68
2320127002,5/5/16 19:00,94
2320127002,5/5/16 20:00,83
2320127002,5/5/16 21:00,75
2320127002,5/5/16 22:00,62
2320127002,5/5/16 23:00,55
2320127002,5/6/16 0:00,55
2320127002,5/6/16 1:00,55
2320127002,5/6/16 2:00,55
2320127002,5/6/16 3:00,55
2320127002,5/6/16 4:00,55
2320127002,5/6/16 5:00,69
2320127002,5/6/16 6:00,109
2320127002,5/6/16 7:00,94
2320127002,5/6/16 8:00,82
2320127002,5/6/16 9:00,97
2320127002,5/6/16 10:00,115
2320127002,5/6/16 11:00,110
2320127002,5/6/16 12:00,86
2320127002,5/6/16 13:00,55
2320127002,5/6/16 14:00,55
2320127002,5/6/16 15:00,55
2320127002,5/6/16 16:00,55
2320127002,5/6/16 17:00,55
2320127002,5/6/16 18:00,55
2320127002,5/6/16 19:00,55
2320127002,5/6/16 20:00,77
2320127002,5/6/16 21:00,82
2320127002,5/6/16 22:00,87
2320127002,5/6/16 23:00,70
2320127002,5/7/16 0:00,55
2320127002,5/7/16 1:00,55
2320127002,5/7/16 2:00,55
2320127002,5/7/16 3:00,55
2320127002,5/7/16 4:00,55
2320127002,5/7/16 5:00,80
2320127002,5/7/16 6:00,79
2320127002,5/7/16 7:00,82
2320127002,5/7/16 8:00,105
2320127002,5/7/16 9:00,126
2320127002,5/7/16 10:00,89
2320127002,5/7/16 11:00,87
2320127002,5/7/16 12:00,100
2320127002,5/7/16 13:00,87
2320127002,5/7/16 14:00,108
2320127002,5/7/16 15:00,120
2320127002,5/7/16 16:00,104
2320127002,5/7/16 17:00,84
2320127002,5/7/16 18:00,55
2320127002,5/7/16 19:00,55
2320127002,5/7/16 20:00,66
2320127002,5/7/16 21:00,86
2320127002,5/7/16 22:00,102
2320127002,5/7/16 23:00,83
2320127002,5/8/16 0:00,55
2320127002,5/8/16 1:00,55
2320127002,5/8/16 2:00,55
2320127002,5/8/16 3:00,55
2320127002,5/8/16 4:00,55
2320127002,5/8/16 5:00,55
2320127002,5/8/16 6:00,55
2320127002,5/8/16 7:00,55
2320127002,5/8/16 8:00,74
2320127002,5/8/16 9:00,82
2320127002,5/8/16 10:00,97
2320127002,5/8/16 11:00,102
2320127002,5/8/16 12:00,105
2320127002,5/8/16 13:00,109
2320127002,5/8/16 14:00,59
2320127002,5/8/16 15:00,55
2320127002,5/8/16 16:00,72
2320127002,5/8/16 17:00,100
2320127002,5/8/16 18:00,93
2320127002,5/8/16 19:00,96
2320127002,5/8/16 20:00,79
2320127002,5/8/16 21:00,90
2320127002,5/8/16 22:00,82
2320127002,5/8/16 23:00,85
2320127002,5/9/16 0:00,87
2320127002,5/9/16 1:00,91
2320127002,5/9/16 2:00,55
2320127002,5/9/16 3:00,55
2320127002,5/9/16 4:00,55
2320127002,5/9/16 5:00,65
2320127002,5/9/16 6:00,80
2320127002,5/9/16 7:00,105
2320127002,5/9/16 8:00,78
2320127002,5/9/16 9:00,76
2320127002,5/9/16 10:00,75
2320127002,5/9/16 11:00,55
2320127002,5/9/16 12:00,55
2320127002,5/9/16 13:00,55
2320127002,5/9/16 14:00,58
2320127002,5/9/16 15:00,98
2320127002,5/9/16 16:00,81
2320127002,5/9/16 17:00,73
2320127002,5/9/16 18:00,55
2320127002,5/9/16 19:00,55
2320127002,5/9/16 20:00,55
2320127002,5/9/16 21:00,55
2320127002,5/9/16 22:00,55
2320127002,5/9/16 23:00,55
2320127002,5/10/16 0:00,55
2320127002,5/10/16 1:00,55
2320127002,5/10/16 2:00,55
2320127002,5/10/16 3:00,55
2320127002,5/10/16 4:00,55
2320127002,5/10/16 5:00,55
2320127002,5/10/16 6:00,67
2320127002,5/10/16 7:00,94
2320127002,5/10/16 8:00,78
2320127002,5/10/16 9:00,92
2320127002,5/10/16 10:00,93
2320127002,5/10/16 11:00,137
2320127002,5/10/16 12:00,125
2320127002,5/10/16 13:00,88
2320127002,5/10/16 14:00,87
2320127002,5/10/16 15:00,94
2320127002,5/10/16 16:00,103
2320127002,5/10/16 17:00,80
2320127002,5/10/16 18:00,94
2320127002,5/10/16 19:00,80
2320127002,5/10/16 20:00,89
2320127002,5/10/16 21:00,58
2320127002,5/10/16 22:00,55
2320127002,5/10/16 23:00,55
2320127002,5/11/16 0:00,55
2320127002,5/11/16 1:00,55
2320127002,5/11/16 2:00,55
2320127002,5/11/16 3:00,55
2320127002,5/11/16 4:00,55
2320127002,5/11/16 5:00,55
2320127002,5/11/16 6:00,55
2320127002,5/11/16 7:00,55
2320127002,5/11/16 8:00,55
2320127002,5/11/16 9:00,57
2320127002,5/11/16 10:00,102
2320127002,5/11/16 11:00,89
2320127002,5/11/16 12:00,100
2320127002,5/11/16 13:00,81
2320127002,5/11/16 14:00,78
2320127002,5/11/16 15:00,92
2320127002,5/11/16 16:00,97
2320127002,5/11/16 17:00,127
2320127002,5/11/16 18:00,74
2320127002,5/11/16 19:00,87
2320127002,5/11/16 20:00,115
2320127002,5/11/16 21:00,102
2320127002,5/11/16 22:00,113
2320127002,5/11/16 23:00,95
2320127002,5/12/16 0:00,55
2320127002,5/12/16 1:00,55
2320127002,5/12/16 2:00,56
2320127002,5/12/16 3:00,55
2320127002,5/12/16 4:00,55
2320127002,5/12/16 5:00,55
2320127002,5/12/16 6:00,55
2320127002,5/12/16 7:00,55
2320127002,5/12/16 8:00,55
2320127002,5/12/16 9:00,70
2320127002,5/12/16 10:00,118
2320127002,5/12/16 11:00,100
2320127002,5/12/16 12:00,107
2320127002,5/12/16 13:00,89
2320127002,5/12/16 14:00,83
2347167796,4/12/16 0:00,56
2347167796,4/12/16 1:00,56
2347167796,4/12/16 2:00,56
2347167796,4/12/16 3:00,56
2347167796,4/12/16 4:00,56
2347167796,4/12/16 5:00,56
2347167796,4/12/16 6:00,56
2347167796,4/12/16 7:00,101
2347167796,4/12/16 8:00,167
2347167796,4/12/16 9:00,85
2347167796,4/12/16 10:00,74
2347167796,4/12/16 11:00,122
2347167796,4/12/16 12:00,83
2347167796,4/12/16 13:00,105
2347167796,4/12/16 14:00,134
2347167796,4/12/16 15:00,163
2347167796,4/12/16 16:00,84
2347167796,4/12/16 17:00,94
