Id,ActivityHour,StepTotal
1844505072,4/20/16 0:00,0
1844505072,4/20/16 1:00,0
1844505072,4/20/16 2:00,0
1844505072,4/20/16 3:00,0
1844505072,4/20/16 4:00,0
1844505072,4/20/16 5:00,0
1844505072,4/20/16 6:00,0
1844505072,4/20/16 7:00,0
1844505072,4/20/16 8:00,0
1844505072,4/20/16 9:00,0
1844505072,4/20/16 10:00,0
1844505072,4/20/16 11:00,0
1844505072,4/20/16 12:00,0
1844505072,4/20/16 13:00,0
1844505072,4/20/16 14:00,0
1844505072,4/20/16 15:00,0
1844505072,4/20/16 16:00,0
1844505072,4/20/16 17:00,0
1844505072,4/20/16 18:00,0
1844505072,4/20/16 19:00,0
1844505072,4/20/16 20:00,0
1844505072,4/20/16 21:00,0
1844505072,4/20/16 22:00,8
1844505072,4/20/16 23:00,0
1844505072,4/21/16 0:00,0
1844505072,4/21/16 1:00,0
1844505072,4/21/16 2:00,0
1844505072,4/21/16 3:00,0
1844505072,4/21/16 4:00,0
1844505072,4/21/16 5:00,0
1844505072,4/21/16 6:00,0
1844505072,4/21/16 7:00,0
1844505072,4/21/16 8:00,325
1844505072,4/21/16 9:00,817
1844505072,4/21/16 10:00,622
1844505072,4/21/16 11:00,482
1844505072,4/21/16 12:00,252
1844505072,4/21/16 13:00,298
1844505072,4/21/16 14:00,452
1844505072,4/21/16 15:00,263
1844505072,4/21/16 16:00,396
1844505072,4/21/16 17:00,850
1844505072,4/21/16 18:00,192
1844505072,4/21/16 19:00,547
1844505072,4/21/16 20:00,2043
1844505072,4/21/16 21:00,130
1844505072,4/21/16 22:00,385
1844505072,4/21/16 23:00,0
1844505072,4/22/16 0:00,0
1844505072,4/22/16 1:00,0
1844505072,4/22/16 2:00,0
1844505072,4/22/16 3:00,0
1844505072,4/22/16 4:00,0
1844505072,4/22/16 5:00,0
1844505072,4/22/16 6:00,0
1844505072,4/22/16 7:00,0
1844505072,4/22/16 8:00,0
1844505072,4/22/16 9:00,0
1844505072,4/22/16 10:00,518
1844505072,4/22/16 11:00,762
1844505072,4/22/16 12:00,328
1844505072,4/22/16 13:00,619
1844505072,4/22/16 14:00,561
1844505072,4/22/16 15:00,234
1844505072,4/22/16 16:00,0
1844505072,4/22/16 17:00,0
1844505072,4/22/16 18:00,137
1844505072,4/22/16 19:00,797
1844505072,4/22/16 20:00,371
1844505072,4/22/16 21:00,363
1844505072,4/22/16 22:00,97
1844505072,4/22/16 23:00,585
1844505072,4/23/16 0:00,149
1844505072,4/23/16 1:00,0
1844505072,4/23/16 2:00,0
1844505072,4/23/16 3:00,0
1844505072,4/23/16 4:00,0
1844505072,4/23/16 5:00,0
1844505072,4/23/16 6:00,0
1844505072,4/23/16 7:00,0
1844505072,4/23/16 8:00,0
1844505072,4/23/16 9:00,0
1844505072,4/23/16 10:00,392
1844505072,4/23/16 11:00,758
1844505072,4/23/16 12:00,539
1844505072,4/23/16 13:00,128
1844505072,4/23/16 14:00,0
1844505072,4/23/16 15:00,583
1844505072,4/23/16 16:00,947
1844505072,4/23/16 17:00,74
1844505072,4/23/16 18:00,0
1844505072,4/23/16 19:00,0
1844505072,4/23/16 20:00,0
1844505072,4/23/16 21:00,0
1844505072,4/23/16 22:00,0
1844505072,4/23/16 23:00,0
1844505072,4/24/16 0:00,0
1844505072,4/24/16 1:00,0
1844505072,4/24/16 2:00,0
1844505072,4/24/16 3:00,0
1844505072,4/24/16 4:00,0
1844505072,4/24/16 5:00,0
1844505072,4/24/16 6:00,0
1844505072,4/24/16 7:00,0
1844505072,4/24/16 8:00,0
1844505072,4/24/16 9:00,0
1844505072,4/24/16 10:00,0
1844505072,4/24/16 11:00,0
1844505072,4/24/16 12:00,0
1844505072,4/24/16 13:00,0
1844505072,4/24/16 14:00,0
1844505072,4/24/16 15:00,0
1844505072,4/24/16 16:00,0
1844505072,4/24/16 17:00,0
1844505072,4/24/16 18:00,0
1844505072,4/24/16 19:00,0
1844505072,4/24/16 20:00,0
1844505072,4/24/16 21:00,0
1844505072,4/24/16 22:00,0
1844505072,4/24/16 23:00,0
1844505072,4/25/16 0:00,0
1844505072,4/25/16 1:00,0
1844505072,4/25/16 2:00,0
1844505072,4/25/16 3:00,0
1844505072,4/25/16 4:00,0
1844505072,4/25/16 5:00,0
1844505072,4/25/16 6:00,0
1844505072,4/25/16 7:00,0
1844505072,4/25/16 8:00,0
1844505072,4/25/16 9:00,0
1844505072,4/25/16 10:00,0
1844505072,4/25/16 11:00,0
1844505072,4/25/16 12:00,0
1844505072,4/25/16 13:00,0
1844505072,4/25/16 14:00,0
1844505072,4/25/16 15:00,0
1844505072,4/25/16 16:00,0
1844505072,4/25/16 17:00,0
1844505072,4/25/16 18:00,0
1844505072,4/25/16 19:00,0
1844505072,4/25/16 20:00,0
1844505072,4/25/16 21:00,0
1844505072,4/25/16 22:00,0
1844505072,4/25/16 23:00,0
1844505072,4/26/16 0:00,0
1844505072,4/26/16 1:00,0
1844505072,4/26/16 2:00,0
1844505072,4/26/16 3:00,0
1844505072,4/26/16 4:00,0
1844505072,4/26/16 5:00,0
1844505072,4/26/16 6:00,0
1844505072,4/26/16 7:00,0
1844505072,4/26/16 8:00,0
1844505072,4/26/16 9:00,0
1844505072,4/26/16 10:00,0
1844505072,4/26/16 11:00,0
1844505072,4/26/16 12:00,0
1844505072,4/26/16 13:00,0
1844505072,4/26/16 14:00,0
1844505072,4/26/16 15:00,0
1844505072,4/26/16 16:00,0
1844505072,4/26/16 17:00,0
1844505072,4/26/16 18:00,0
1844505072,4/26/16 19:00,0
1844505072,4/26/16 20:00,0
1844505072,4/26/16 21:00,0
1844505072,4/26/16 22:00,0
1844505072,4/26/16 23:00,0
1844505072,4/27/16 0:00,0
1844505072,4/27/16 1:00,0
1844505072,4/27/16 2:00,0
1844505072,4/27/16 3:00,0
1844505072,4/27/16 4:00,0
1844505072,4/27/16 5:00,0
1844505072,4/27/16 6:00,0
1844505072,4/27/16 7:00,0
1844505072,4/27/16 8:00,0
1844505072,4/27/16 9:00,0
1844505072,4/27/16 10:00,0
1844505072,4/27/16 11:00,0
1844505072,4/27/16 12:00,0
1844505072,4/27/16 13:00,0
1844505072,4/27/16 14:00,4
1844505072,4/27/16 15:00,0
1844505072,4/27/16 16:00,0
1844505072,4/27/16 17:00,0
1844505072,4/27/16 18:00,0
1844505072,4/27/16 19:00,0
1844505072,4/27/16 20:00,0
1844505072,4/27/16 21:00,0
1844505072,4/27/16 22:00,0
1844505072,4/27/16 23:00,0
1844505072,4/28/16 0:00,0
1844505072,4/28/16 1:00,0
1844505072,4/28/16 2:00,0
1844505072,4/28/16 3:00,0
1844505072,4/28/16 4:00,0
1844505072,4/28/16 5:00,0
1844505072,4/28/16 6:00,0
1844505072,4/28/16 7:00,0
1844505072,4/28/16 8:00,0
1844505072,4/28/16 9:00,0
1844505072,4/28/16 10:00,205
1844505072,4/28/16 11:00,788
1844505072,4/28/16 12:00,705
1844505072,4/28/16 13:00,284
1844505072,4/28/16 14:00,454
1844505072,4/28/16 15:00,534
1844505072,4/28/16 16:00,332
1844505072,4/28/16 17:00,777
1844505072,4/28/16 18:00,151
1844505072,4/28/16 19:00,335
1844505072,4/28/16 20:00,208
1844505072,4/28/16 21:00,1001
1844505072,4/28/16 22:00,861
1844505072,4/28/16 23:00,264
1844505072,4/29/16 0:00,68
1844505072,4/29/16 1:00,184
1844505072,4/29/16 2:00,0
1844505072,4/29/16 3:00,0
1844505072,4/29/16 4:00,0
1844505072,4/29/16 5:00,0
1844505072,4/29/16 6:00,0
1844505072,4/29/16 7:00,0
1844505072,4/29/16 8:00,0
1844505072,4/29/16 9:00,232
1844505072,4/29/16 10:00,431
1844505072,4/29/16 11:00,845
1844505072,4/29/16 12:00,53
1844505072,4/29/16 13:00,0
1844505072,4/29/16 14:00,542
1844505072,4/29/16 15:00,57
1844505072,4/29/16 16:00,114
1844505072,4/29/16 17:00,196
1844505072,4/29/16 18:00,405
1844505072,4/29/16 19:00,322
1844505072,4/29/16 20:00,665
1844505072,4/29/16 21:00,133
1844505072,4/29/16 22:00,538
1844505072,4/29/16 23:00,135
1844505072,4/30/16 0:00,0
1844505072,4/30/16 1:00,0
1844505072,4/30/16 2:00,0
1844505072,4/30/16 3:00,0
1844505072,4/30/16 4:00,0
1844505072,4/30/16 5:00,0
1844505072,4/30/16 6:00,0
1844505072,4/30/16 7:00,0
1844505072,4/30/16 8:00,0
1844505072,4/30/16 9:00,0
1844505072,4/30/16 10:00,612
1844505072,4/30/16 11:00,517
1844505072,4/30/16 12:00,551
1844505072,4/30/16 13:00,0
1844505072,4/30/16 14:00,166
1844505072,4/30/16 15:00,314
1844505072,4/30/16 16:00,191
1844505072,4/30/16 17:00,217
1844505072,4/30/16 18:00,276
1844505072,4/30/16 19:00,107
1844505072,4/30/16 20:00,154
1844505072,4/30/16 21:00,203
1844505072,4/30/16 22:00,258
1844505072,4/30/16 23:00,448
1844505072,5/1/16 0:00,1193
1844505072,5/1/16 1:00,555
1844505072,5/1/16 2:00,773
1844505072,5/1/16 3:00,52
1844505072,5/1/16 4:00,0
1844505072,5/1/16 5:00,0
1844505072,5/1/16 6:00,0
1844505072,5/1/16 7:00,0
1844505072,5/1/16 8:00,0
1844505072,5/1/16 9:00,0
1844505072,5/1/16 10:00,0
1844505072,5/1/16 11:00,0
1844505072,5/1/16 12:00,0
1844505072,5/1/16 13:00,0
1844505072,5/1/16 14:00,0
1844505072,5/1/16 15:00,0
1844505072,5/1/16 16:00,0
1844505072,5/1/16 17:00,0
1844505072,5/1/16 18:00,0
1844505072,5/1/16 19:00,0
1844505072,5/1/16 20:00,0
1844505072,5/1/16 21:00,0
1844505072,5/1/16 22:00,0
1844505072,5/1/16 23:00,0
1844505072,5/2/16 0:00,0
1844505072,5/2/16 1:00,0
1844505072,5/2/16 2:00,0
1844505072,5/2/16 3:00,0
1844505072,5/2/16 4:00,0
1844505072,5/2/16 5:00,0
1844505072,5/2/16 6:00,0
1844505072,5/2/16 7:00,0
1844505072,5/2/16 8:00,0
1844505072,5/2/16 9:00,0
1844505072,5/2/16 10:00,0
1844505072,5/2/16 11:00,0
1844505072,5/2/16 12:00,0
1844505072,5/2/16 13:00,0
1844505072,5/2/16 14:00,0
1844505072,5/2/16 15:00,0
1844505072,5/2/16 16:00,0
1844505072,5/2/16 17:00,0
1844505072,5/2/16 18:00,0
1844505072,5/2/16 19:00,0
1844505072,5/2/16 20:00,0
1844505072,5/2/16 21:00,0
1844505072,5/2/16 22:00,0
1844505072,5/2/16 23:00,0
1844505072,5/3/16 0:00,0
1844505072,5/3/16 1:00,0
1844505072,5/3/16 2:00,0
1844505072,5/3/16 3:00,0
1844505072,5/3/16 4:00,0
1844505072,5/3/16 5:00,0
1844505072,5/3/16 6:00,0
1844505072,5/3/16 7:00,0
1844505072,5/3/16 8:00,0
1844505072,5/3/16 9:00,0
1844505072,5/3/16 10:00,486
1844505072,5/3/16 11:00,683
1844505072,5/3/16 12:00,361
1844505072,5/3/16 13:00,95
1844505072,5/3/16 14:00,769
1844505072,5/3/16 15:00,80
1844505072,5/3/16 16:00,37
1844505072,5/3/16 17:00,622
1844505072,5/3/16 18:00,41
1844505072,5/3/16 19:00,265
1844505072,5/3/16 20:00,312
1844505072,5/3/16 21:00,194
1844505072,5/3/16 22:00,57
1844505072,5/3/16 23:00,57
1844505072,5/4/16 0:00,0
1844505072,5/4/16 1:00,0
1844505072,5/4/16 2:00,0
1844505072,5/4/16 3:00,0
1844505072,5/4/16 4:00,0
1844505072,5/4/16 5:00,0
1844505072,5/4/16 6:00,0
1844505072,5/4/16 7:00,0
1844505072,5/4/16 8:00,0
1844505072,5/4/16 9:00,0
1844505072,5/4/16 10:00,63
1844505072,5/4/16 11:00,720
1844505072,5/4/16 12:00,276
1844505072,5/4/16 13:00,208
1844505072,5/4/16 14:00,9
1844505072,5/4/16 15:00,402
1844505072,5/4/16 16:00,402
1844505072,5/4/16 17:00,0
1844505072,5/4/16 18:00,0
1844505072,5/4/16 19:00,0
1844505072,5/4/16 20:00,0
1844505072,5/4/16 21:00,0
1844505072,5/4/16 22:00,0
1844505072,5/4/16 23:00,0
1844505072,5/5/16 0:00,0
1844505072,5/5/16 1:00,0
1844505072,5/5/16 2:00,0
1844505072,5/5/16 3:00,0
1844505072,5/5/16 4:00,0
1844505072,5/5/16 5:00,0
1844505072,5/5/16 6:00,0
1844505072,5/5/16 7:00,0
1844505072,5/5/16 8:00,0
1844505072,5/5/16 9:00,0
1844505072,5/5/16 10:00,145
1844505072,5/5/16 11:00,423
1844505072,5/5/16 12:00,184
1844505072,5/5/16 13:00,464
1844505072,5/5/16 14:00,542
1844505072,5/5/16 15:00,479
1844505072,5/5/16 16:00,0
1844505072,5/5/16 17:00,0
1844505072,5/5/16 18:00,0
1844505072,5/5/16 19:00,0
1844505072,5/5/16 20:00,0
1844505072,5/5/16 21:00,0
1844505072,5/5/16 22:00,0
1844505072,5/5/16 23:00,0
1844505072,5/6/16 0:00,0
1844505072,5/6/16 1:00,0
1844505072,5/6/16 2:00,0
1844505072,5/6/16 3:00,0
1844505072,5/6/16 4:00,0
1844505072,5/6/16 5:00,0
1844505072,5/6/16 6:00,0
1844505072,5/6/16 7:00,0
1844505072,5/6/16 8:00,0
1844505072,5/6/16 9:00,0
1844505072,5/6/16 10:00,0
1844505072,5/6/16 11:00,0
1844505072,5/6/16 12:00,0
1844505072,5/6/16 13:00,0
1844505072,5/6/16 14:00,0
1844505072,5/6/16 15:00,0
1844505072,5/6/16 16:00,0
1844505072,5/6/16 17:00,0
1844505072,5/6/16 18:00,0
1844505072,5/6/16 19:00,44
1844505072,5/6/16 20:00,0
1844505072,5/6/16 21:00,0
1844505072,5/6/16 22:00,0
1844505072,5/6/16 23:00,0
1844505072,5/7/16 0:00,0
1844505072,5/7/16 1:00,0
1844505072,5/7/16 2:00,0
1844505072,5/7/16 3:00,0
1844505072,5/7/16 4:00,0
1844505072,5/7/16 5:00,0
1844505072,5/7/16 6:00,0
1844505072,5/7/16 7:00,0
1844505072,5/7/16 8:00,0
1844505072,5/7/16 9:00,0
1844505072,5/7/16 10:00,0
1844505072,5/7/16 11:00,0
1844505072,5/7/16 12:00,0
1844505072,5/7/16 13:00,0
1844505072,5/7/16 14:00,0
1844505072,5/7/16 15:00,0
1844505072,5/7/16 16:00,0
1844505072,5/7/16 17:00,0
1844505072,5/7/16 18:00,0
1844505072,5/7/16 19:00,0
1844505072,5/7/16 20:00,0
1844505072,5/7/16 21:00,0
1844505072,5/7/16 22:00,0
1844505072,5/7/16 23:00,0
1844505072,5/8/16 0:00,0
1844505072,5/8/16 1:00,0
1844505072,5/8/16 2:00,0
1844505072,5/8/16 3:00,0
1844505072,5/8/16 4:00,0
1844505072,5/8/16 5:00,0
1844505072,5/8/16 6:00,0
1844505072,5/8/16 7:00,0
1844505072,5/8/16 8:00,0
1844505072,5/8/16 9:00,0
1844505072,5/8/16 10:00,0
1844505072,5/8/16 11:00,0
1844505072,5/8/16 12:00,0
1844505072,5/8/16 13:00,0
1844505072,5/8/16 14:00,0
1844505072,5/8/16 15:00,0
1844505072,5/8/16 16:00,0
1844505072,5/8/16 17:00,0
1844505072,5/8/16 18:00,0
1844505072,5/8/16 19:00,0
1844505072,5/8/16 20:00,0
1844505072,5/8/16 21:00,0
1844505072,5/8/16 22:00,0
1844505072,5/8/16 23:00,0
1844505072,5/9/16 0:00,0
1844505072,5/9/16 1:00,0
1844505072,5/9/16 2:00,0
1844505072,5/9/16 3:00,0
1844505072,5/9/16 4:00,0
1844505072,5/9/16 5:00,0
1844505072,5/9/16 6:00,0
1844505072,5/9/16 7:00,0
1844505072,5/9/16 8:00,0
1844505072,5/9/16 9:00,0
1844505072,5/9/16 10:00,0
1844505072,5/9/16 11:00,0
1844505072,5/9/16 12:00,0
1844505072,5/9/16 13:00,0
1844505072,5/9/16 14:00,0
1844505072,5/9/16 15:00,0
1844505072,5/9/16 16:00,0
1844505072,5/9/16 17:00,0
1844505072,5/9/16 18:00,0
1844505072,5/9/16 19:00,0
1844505072,5/9/16 20:00,0
1844505072,5/9/16 21:00,0
1844505072,5/9/16 22:00,0
1844505072,5/9/16 23:00,0
1844505072,5/10/16 0:00,0
1844505072,5/10/16 1:00,0
1844505072,5/10/16 2:00,0
1844505072,5/10/16 3:00,0
1844505072,5/10/16 4:00,0
1844505072,5/10/16 5:00,0
1844505072,5/10/16 6:00,0
1844505072,5/10/16 7:00,0
1844505072,5/10/16 8:00,0
1844505072,5/10/16 9:00,0
1844505072,5/10/16 10:00,0
1844505072,5/10/16 11:00,0
1844505072,5/10/16 12:00,0
1844505072,5/10/16 13:00,0
1844505072,5/10/16 14:00,0
1844505072,5/10/16 15:00,0
1844505072,5/10/16 16:00,0
1844505072,5/10/16 17:00,0
1844505072,5/10/16 18:00,0
1844505072,5/10/16 19:00,0
1844505072,5/10/16 20:00,0
1844505072,5/10/16 21:00,0
1844505072,5/10/16 22:00,0
1844505072,5/10/16 23:00,0
1844505072,5/11/16 0:00,0
1844505072,5/11/16 1:00,0
1844505072,5/11/16 2:00,0
1844505072,5/11/16 3:00,0
1844505072,5/11/16 4:00,0
1844505072,5/11/16 5:00,0
1844505072,5/11/16 6:00,0
1844505072,5/11/16 7:00,0
1844505072,5/11/16 8:00,0
1844505072,5/11/16 9:00,0
1844505072,5/11/16 10:00,0
1844505072,5/11/16 11:00,0
1844505072,5/11/16 12:00,0
1844505072,5/11/16 13:00,0
1844505072,5/11/16 14:00,0
1844505072,5/11/16 15:00,0
1844505072,5/11/16 16:00,0
1844505072,5/11/16 17:00,0
1844505072,5/11/16 18:00,0
1844505072,5/11/16 19:00,0
1844505072,5/11/16 20:00,0
1844505072,5/11/16 21:00,0
1844505072,5/11/16 22:00,0
1844505072,5/11/16 23:00,0
1844505072,5/12/16 0:00,0
1844505072,5/12/16 1:00,0
1844505072,5/12/16 2:00,0
1844505072,5/12/16 3:00,0
1844505072,5/12/16 4:00,0
1844505072,5/12/16 5:00,0
1844505072,5/12/16 6:00,0
1844505072,5/12/16 7:00,0
1844505072,5/12/16 8:00,0
1844505072,5/12/16 9:00,0
1844505072,5/12/16 10:00,0
1927972279,4/12/16 0:00,0
1927972279,4/12/16 1:00,0
1927972279,4/12/16 2:00,0
1927972279,4/12/16 3:00,0
1927972279,4/12/16 4:00,4
1927972279,4/12/16 5:00,0
1927972279,4/12/16 6:00,20
1927972279,4/12/16 7:00,0
1927972279,4/12/16 8:00,0
1927972279,4/12/16 9:00,0
1927972279,4/12/16 10:00,0
1927972279,4/12/16 11:00,17
1927972279,4/12/16 12:00,0
1927972279,4/12/16 13:00,0
1927972279,4/12/16 14:00,169
1927972279,4/12/16 15:00,12
1927972279,4/12/16 16:00,77
1927972279,4/12/16 17:00,119
1927972279,4/12/16 18:00,0
1927972279,4/12/16 19:00,28
1927972279,4/12/16 20:00,32
1927972279,4/12/16 21:00,105
1927972279,4/12/16 22:00,50
1927972279,4/12/16 23:00,45
1927972279,4/13/16 0:00,4
1927972279,4/13/16 1:00,16
1927972279,4/13/16 2:00,17
1927972279,4/13/16 3:00,0
1927972279,4/13/16 4:00,12
1927972279,4/13/16 5:00,0
1927972279,4/13/16 6:00,0
1927972279,4/13/16 7:00,0
1927972279,4/13/16 8:00,0
1927972279,4/13/16 9:00,79
1927972279,4/13/16 10:00,0
1927972279,4/13/16 11:00,5
1927972279,4/13/16 12:00,0
1927972279,4/13/16 13:00,0
1927972279,4/13/16 14:00,0
1927972279,4/13/16 15:00,0
1927972279,4/13/16 16:00,0
1927972279,4/13/16 17:00,115
1927972279,4/13/16 18:00,108
1927972279,4/13/16 19:00,0
1927972279,4/13/16 20:00,0
1927972279,4/13/16 21:00,0
1927972279,4/13/16 22:00,0
1927972279,4/13/16 23:00,0
1927972279,4/14/16 0:00,0
1927972279,4/14/16 1:00,0
1927972279,4/14/16 2:00,0
1927972279,4/14/16 3:00,0
1927972279,4/14/16 4:00,0
1927972279,4/14/16 5:00,0
1927972279,4/14/16 6:00,0
1927972279,4/14/16 7:00,0
1927972279,4/14/16 8:00,0
1927972279,4/14/16 9:00,0
1927972279,4/14/16 10:00,0
1927972279,4/14/16 11:00,0
1927972279,4/14/16 12:00,0
1927972279,4/14/16 13:00,0
1927972279,4/14/16 14:00,54
1927972279,4/14/16 15:00,959
1927972279,4/14/16 16:00,440
1927972279,4/14/16 17:00,388
1927972279,4/14/16 18:00,143
1927972279,4/14/16 19:00,70
1927972279,4/14/16 20:00,22
1927972279,4/14/16 21:00,46
1927972279,4/14/16 22:00,34
1927972279,4/14/16 23:00,7
1927972279,4/15/16 0:00,5
1927972279,4/15/16 1:00,0
1927972279,4/15/16 2:00,0
1927972279,4/15/16 3:00,0
1927972279,4/15/16 4:00,94
1927972279,4/15/16 5:00,0
1927972279,4/15/16 6:00,0
1927972279,4/15/16 7:00,0
1927972279,4/15/16 8:00,0
1927972279,4/15/16 9:00,403
1927972279,4/15/16 10:00,41
1927972279,4/15/16 11:00,328
1927972279,4/15/16 12:00,109
1927972279,4/15/16 13:00,0
1927972279,4/15/16 14:00,0
1927972279,4/15/16 15:00,0
1927972279,4/15/16 16:00,0
1927972279,4/15/16 17:00,0
1927972279,4/15/16 18:00,0
1927972279,4/15/16 19:00,0
1927972279,4/15/16 20:00,0
1927972279,4/15/16 21:00,0
1927972279,4/15/16 22:00,0
1927972279,4/15/16 23:00,0
1927972279,4/16/16 0:00,0
1927972279,4/16/16 1:00,0
1927972279,4/16/16 2:00,0
1927972279,4/16/16 3:00,0
1927972279,4/16/16 4:00,0
1927972279,4/16/16 5:00,0
1927972279,4/16/16 6:00,0
1927972279,4/16/16 7:00,0
1927972279,4/16/16 8:00,0
1927972279,4/16/16 9:00,0
1927972279,4/16/16 10:00,0
1927972279,4/16/16 11:00,0
1927972279,4/16/16 12:00,0
1927972279,4/16/16 13:00,0
1927972279,4/16/16 14:00,0
1927972279,4/16/16 15:00,0
1927972279,4/16/16 16:00,0
1927972279,4/16/16 17:00,0
1927972279,4/16/16 18:00,0
1927972279,4/16/16 19:00,0
1927972279,4/16/16 20:00,0
1927972279,4/16/16 21:00,0
1927972279,4/16/16 22:00,0
1927972279,4/16/16 23:00,0
1927972279,4/17/16 0:00,0
1927972279,4/17/16 1:00,0
1927972279,4/17/16 2:00,0
1927972279,4/17/16 3:00,0
1927972279,4/17/16 4:00,0
1927972279,4/17/16 5:00,0
1927972279,4/17/16 6:00,0
1927972279,4/17/16 7:00,0
1927972279,4/17/16 8:00,0
1927972279,4/17/16 9:00,0
1927972279,4/17/16 10:00,0
1927972279,4/17/16 11:00,0
1927972279,4/17/16 12:00,0
1927972279,4/17/16 13:00,0
1927972279,4/17/16 14:00,0
1927972279,4/17/16 15:00,0
1927972279,4/17/16 16:00,0
1927972279,4/17/16 17:00,0
1927972279,4/17/16 18:00,0
1927972279,4/17/16 19:00,0
1927972279,4/17/16 20:00,0
1927972279,4/17/16 21:00,0
1927972279,4/17/16 22:00,0
1927972279,4/17/16 23:00,0
1927972279,4/18/16 0:00,0
1927972279,4/18/16 1:00,0
1927972279,4/18/16 2:00,0
1927972279,4/18/16 3:00,0
1927972279,4/18/16 4:00,0
1927972279,4/18/16 5:00,0
1927972279,4/18/16 6:00,0
1927972279,4/18/16 7:00,0
1927972279,4/18/16 8:00,0
1927972279,4/18/16 9:00,0
1927972279,4/18/16 10:00,0
1927972279,4/18/16 11:00,158
1927972279,4/18/16 12:00,86
1927972279,4/18/16 13:00,0
1927972279,4/18/16 14:00,0
1927972279,4/18/16 15:00,0
1927972279,4/18/16 16:00,0
1927972279,4/18/16 17:00,0
1927972279,4/18/16 18:00,0
1927972279,4/18/16 19:00,0
1927972279,4/18/16 20:00,0
1927972279,4/18/16 21:00,0
1927972279,4/18/16 22:00,0
1927972279,4/18/16 23:00,0
1927972279,4/19/16 0:00,0
1927972279,4/19/16 1:00,0
1927972279,4/19/16 2:00,0
1927972279,4/19/16 3:00,0
1927972279,4/19/16 4:00,0
1927972279,4/19/16 5:00,0
1927972279,4/19/16 6:00,0
1927972279,4/19/16 7:00,0
1927972279,4/19/16 8:00,0
1927972279,4/19/16 9:00,0
1927972279,4/19/16 10:00,0
1927972279,4/19/16 11:00,0
1927972279,4/19/16 12:00,0
1927972279,4/19/16 13:00,0
1927972279,4/19/16 14:00,0
1927972279,4/19/16 15:00,0
1927972279,4/19/16 16:00,0
1927972279,4/19/16 17:00,0
1927972279,4/19/16 18:00,0
1927972279,4/19/16 19:00,0
1927972279,4/19/16 20:00,0
1927972279,4/19/16 21:00,0
1927972279,4/19/16 22:00,0
1927972279,4/19/16 23:00,0
1927972279,4/20/16 0:00,0
1927972279,4/20/16 1:00,0
1927972279,4/20/16 2:00,0
1927972279,4/20/16 3:00,0
1927972279,4/20/16 4:00,0
1927972279,4/20/16 5:00,0
1927972279,4/20/16 6:00,0
1927972279,4/20/16 7:00,0
1927972279,4/20/16 8:00,0
1927972279,4/20/16 9:00,0
1927972279,4/20/16 10:00,0
1927972279,4/20/16 11:00,0
1927972279,4/20/16 12:00,0
1927972279,4/20/16 13:00,0
1927972279,4/20/16 14:00,0
1927972279,4/20/16 15:00,0
1927972279,4/20/16 16:00,0
1927972279,4/20/16 17:00,0
1927972279,4/20/16 18:00,0
1927972279,4/20/16 19:00,0
1927972279,4/20/16 20:00,0
1927972279,4/20/16 21:00,0
1927972279,4/20/16 22:00,0
1927972279,4/20/16 23:00,0
1927972279,4/21/16 0:00,0
1927972279,4/21/16 1:00,0
1927972279,4/21/16 2:00,0
1927972279,4/21/16 3:00,0
1927972279,4/21/16 4:00,0
1927972279,4/21/16 5:00,0
1927972279,4/21/16 6:00,0
1927972279,4/21/16 7:00,0
1927972279,4/21/16 8:00,0
1927972279,4/21/16 9:00,0
1927972279,4/21/16 10:00,0
1927972279,4/21/16 11:00,0
1927972279,4/21/16 12:00,0
1927972279,4/21/16 13:00,0
1927972279,4/21/16 14:00,0
1927972279,4/21/16 15:00,0
1927972279,4/21/16 16:00,0
1927972279,4/21/16 17:00,0
1927972279,4/21/16 18:00,0
1927972279,4/21/16 19:00,0
1927972279,4/21/16 20:00,0
1927972279,4/21/16 21:00,0
1927972279,4/21/16 22:00,0
1927972279,4/21/16 23:00,0
1927972279,4/22/16 0:00,0
1927972279,4/22/16 1:00,0
1927972279,4/22/16 2:00,0
1927972279,4/22/16 3:00,0
1927972279,4/22/16 4:00,0
1927972279,4/22/16 5:00,0
1927972279,4/22/16 6:00,0
1927972279,4/22/16 7:00,0
1927972279,4/22/16 8:00,0
1927972279,4/22/16 9:00,0
1927972279,4/22/16 10:00,0
1927972279,4/22/16 11:00,0
1927972279,4/22/16 12:00,133
1927972279,4/22/16 13:00,8
1927972279,4/22/16 14:00,0
1927972279,4/22/16 15:00,8
1927972279,4/22/16 16:00,0
1927972279,4/22/16 17:00,0
1927972279,4/22/16 18:00,0
1927972279,4/22/16 19:00,0
1927972279,4/22/16 20:00,0
1927972279,4/22/16 21:00,0
1927972279,4/22/16 22:00,0
1927972279,4/22/16 23:00,0
1927972279,4/23/16 0:00,0
1927972279,4/23/16 1:00,0
1927972279,4/23/16 2:00,0
1927972279,4/23/16 3:00,0
1927972279,4/23/16 4:00,0
1927972279,4/23/16 5:00,0
1927972279,4/23/16 6:00,0
1927972279,4/23/16 7:00,0
1927972279,4/23/16 8:00,967
1927972279,4/23/16 9:00,171
1927972279,4/23/16 10:00,15
1927972279,4/23/16 11:00,246
1927972279,4/23/16 12:00,423
1927972279,4/23/16 13:00,484
1927972279,4/23/16 14:00,0
1927972279,4/23/16 15:00,0
1927972279,4/23/16 16:00,42
1927972279,4/23/16 17:00,82
1927972279,4/23/16 18:00,286
